Date,Open,High,Low,Close,Adj Close,Volume
2023-04-22,21.27747344970703,21.948162078857422,21.108491897583008,21.816287994384766,21.816287994384766,246809009
2023-04-23,21.81642723083496,22.217382431030273,21.067718505859375,21.480138778686523,21.480138778686523,314447869
2023-04-24,21.479459762573242,21.950172424316406,21.078792572021484,21.391069412231445,21.391069412231445,358681450
2023-04-25,21.389921188354492,21.93714141845703,20.783756256103516,21.92725372314453,21.92725372314453,367752382
2023-04-26,21.92747688293457,22.921377182006836,20.57401466369629,21.28301239013672,21.28301239013672,690088236
2023-04-27,21.284690856933594,22.48358154296875,21.226152420043945,22.34011459350586,22.34011459350586,509745191
2023-04-28,22.339731216430664,23.460052490234375,22.21075439453125,23.366287231445312,23.366287231445312,511781472
2023-04-29,23.366914749145508,23.750762939453125,22.987077713012695,23.18299674987793,23.18299674987793,369964075
2023-04-30,23.183658599853516,23.929723739624023,22.832014083862305,22.832014083862305,22.832014083862305,368042267
2023-05-01,22.82850456237793,22.87849235534668,21.640710830688477,21.98663330078125,21.98663330078125,438350469
2023-05-02,21.986553192138672,22.373878479003906,21.77289581298828,22.264978408813477,22.264978408813477,296722866
2023-05-03,22.265134811401367,22.26718521118164,21.282699584960938,22.218002319335938,22.218002319335938,445797367
2023-05-04,22.218751907348633,22.441139221191406,21.65181541442871,21.730348587036133,21.730348587036133,291826693
2023-05-05,21.730815887451172,23.029722213745117,21.706457138061523,22.82611083984375,22.82611083984375,423211212
2023-05-06,22.828092575073242,23.222301483154297,21.729970932006836,21.974262237548828,21.974262237548828,351934449
2023-05-07,21.971925735473633,22.738605499267578,21.808727264404297,21.844228744506836,21.844228744506836,303626005
2023-05-08,21.80777931213379,21.80777931213379,20.260629653930664,20.65746307373047,20.65746307373047,553548056
2023-05-09,20.658002853393555,20.96478843688965,20.459636688232422,20.683645248413086,20.683645248413086,272780907
2023-05-10,20.68277931213379,21.29500961303711,20.165687561035156,20.953710556030273,20.953710556030273,490700208
2023-05-11,20.95549964904785,20.95549964904785,19.855695724487305,20.234880447387695,20.234880447387695,376535594
2023-05-12,20.232479095458984,20.929597854614258,19.86431312561035,20.911794662475586,20.911794662475586,362726295
2023-05-13,20.915910720825195,21.24797821044922,20.82196807861328,20.86876106262207,20.86876106262207,224618367
2023-05-14,20.868267059326172,21.243988037109375,20.666637420654297,20.953397750854492,20.953397750854492,184522451
2023-05-15,20.953227996826172,21.485639572143555,20.647809982299805,21.00718879699707,21.00718879699707,307353987
2023-05-16,21.008012771606445,21.12025260925293,20.475379943847656,20.679420471191406,20.679420471191406,279283146
2023-05-17,20.679012298583984,21.17076873779297,20.500478744506836,21.06839942932129,21.06839942932129,279742763
2023-05-18,21.068193435668945,21.068193435668945,20.168506622314453,20.348695755004883,20.348695755004883,293327002
2023-05-19,20.348098754882812,20.5580997467041,20.312673568725586,20.349870681762695,20.349870681762695,149073606
2023-05-20,20.350309371948242,20.361488342285156,20.14699935913086,20.285446166992188,20.285446166992188,121021517
2023-05-21,20.285701751708984,20.383838653564453,19.508216857910156,19.609437942504883,19.609437942504883,210641913
2023-05-22,19.612018585205078,19.98162841796875,19.383373260498047,19.54204559326172,19.54204559326172,216922971
2023-05-23,19.54226303100586,20.152935028076172,19.45125961303711,20.043182373046875,20.043182373046875,258761187
2023-05-24,20.044349670410156,20.062013626098633,18.914325714111328,19.223663330078125,19.223663330078125,297840141
2023-05-25,19.222572326660156,19.525495529174805,18.892263412475586,19.260662078857422,19.260662078857422,194537149
2023-05-26,19.260940551757812,19.54116439819336,19.120452880859375,19.36695671081543,19.36695671081543,140228468
2023-05-27,19.36615753173828,20.499244689941406,19.350170135498047,20.425233840942383,20.425233840942383,179682882
2023-05-28,20.42608070373535,21.150989532470703,20.336889266967773,20.7985782623291,20.7985782623291,291460886
2023-05-29,20.800046920776367,20.970685958862305,20.29768180847168,20.586509704589844,20.586509704589844,228295637
2023-05-30,20.58713722229004,21.381717681884766,20.519500732421875,21.25408363342285,21.25408363342285,367512387
2023-05-31,21.255285263061523,21.318878173828125,20.468751907348633,20.82450294494629,20.82450294494629,246152341
2023-06-01,20.824892044067383,20.97260856628418,20.46446990966797,20.50221824645996,20.50221824645996,209047110
2023-06-02,20.502729415893555,21.35614013671875,20.38359260559082,21.25759506225586,21.25759506225586,237609887
2023-06-03,21.258623123168945,21.335468292236328,21.017078399658203,21.15556526184082,21.15556526184082,144933830
2023-06-04,21.15740966796875,22.284591674804688,21.061323165893555,21.8189754486084,21.8189754486084,317802167
2023-06-05,21.821796417236328,22.042024612426758,19.423831939697266,20.07505989074707,20.07505989074707,594214946
2023-06-06,20.0625057220459,20.683780670166016,19.320531845092773,20.398483276367188,20.398483276367188,441408235
2023-06-07,20.399314880371094,20.486583709716797,18.5499210357666,18.6342830657959,18.6342830657959,390444801
2023-06-08,18.63564682006836,19.0777645111084,18.294736862182617,18.909475326538086,18.909475326538086,258460307
2023-06-09,18.908403396606445,19.299476623535156,17.161293029785156,17.37969970703125,17.37969970703125,463344687
2023-06-10,17.3813533782959,17.39295768737793,13.379448890686035,15.65610122680664,15.65610122680664,1230339924
2023-06-11,15.654450416564941,16.115692138671875,15.198493003845215,15.558775901794434,15.558775901794434,446176848
2023-06-12,15.557231903076172,15.606237411499023,14.817190170288086,15.196707725524902,15.196707725524902,384209938
2023-06-13,15.196287155151367,15.873085975646973,14.816584587097168,15.018193244934082,15.018193244934082,363876713
2023-06-14,15.018190383911133,15.305150032043457,14.195953369140625,14.486572265625,14.486572265625,296502336
2023-06-15,14.486286163330078,15.010393142700195,14.214147567749023,14.759472846984863,14.759472846984863,329864409
2023-06-16,14.760416030883789,15.399171829223633,14.46956729888916,15.30825424194336,15.30825424194336,232544705
2023-06-17,15.308581352233887,16.06578254699707,15.185426712036133,15.650521278381348,15.650521278381348,206436912
2023-06-18,15.64947509765625,15.812690734863281,15.361244201660156,15.43823528289795,15.43823528289795,141612316
2023-06-19,15.438765525817871,16.07537078857422,15.414377212524414,16.073041915893555,16.073041915893555,163949883
2023-06-20,16.07803726196289,16.66510581970215,15.759370803833008,16.635231018066406,16.635231018066406,265787114
2023-06-21,16.635486602783203,17.379573822021484,16.58346939086914,17.25704574584961,17.25704574584961,357788986
2023-06-22,17.25714874267578,17.698505401611328,16.6103458404541,16.642620086669922,16.642620086669922,299233520
2023-06-23,16.642969131469727,17.510692596435547,16.23674774169922,17.149534225463867,17.149534225463867,386994632
2023-06-24,17.149274826049805,17.517597198486328,16.46331787109375,16.652862548828125,16.652862548828125,260480952
2023-06-25,16.651472091674805,17.34068489074707,16.60713768005371,16.97138023376465,16.97138023376465,252839095
2023-06-26,16.969646453857422,17.10167694091797,16.02097511291504,16.27002716064453,16.27002716064453,275948459
2023-06-27,16.26987075805664,16.909896850585938,16.1785888671875,16.61964988708496,16.61964988708496,259041273
2023-06-28,16.621904373168945,16.627328872680664,15.74758243560791,15.98684310913086,15.98684310913086,327399744
2023-06-29,15.98551082611084,18.19975471496582,15.906376838684082,17.970457077026367,17.970457077026367,737633196
2023-06-30,17.971071243286133,19.855125427246094,17.314870834350586,18.897321701049805,18.897321701049805,1120379648
2023-07-01,18.89606475830078,18.97142791748047,17.945798873901367,18.683902740478516,18.683902740478516,349552752
2023-07-02,18.689668655395508,19.704559326171875,18.58200454711914,19.453594207763672,19.453594207763672,497231250
2023-07-03,19.45241355895996,19.6131591796875,18.943145751953125,19.240537643432617,19.240537643432617,324227812
2023-07-04,19.24203109741211,19.87669563293457,19.096738815307617,19.14322853088379,19.14322853088379,345225951
2023-07-05,19.145612716674805,19.355266571044922,18.498628616333008,18.99286460876465,18.99286460876465,260416081
2023-07-06,18.991992950439453,20.922775268554688,18.886260986328125,19.729385375976562,19.729385375976562,903770571
2023-07-07,19.726110458374023,21.60171127319336,19.318931579589844,21.484664916992188,21.484664916992188,988591308
2023-07-08,21.485252380371094,22.40300178527832,21.356882095336914,21.859268188476562,21.859268188476562,693929963
2023-07-09,21.854955673217773,22.322025299072266,21.08757781982422,21.3490047454834,21.3490047454834,405174806
2023-07-10,21.347787857055664,21.777145385742188,20.572586059570312,21.31377601623535,21.31377601623535,543191863
2023-07-11,21.314722061157227,22.285200119018555,21.24249267578125,22.092933654785156,22.092933654785156,453810523
2023-07-12,22.092424392700195,22.712724685668945,21.82825469970703,21.977602005004883,21.977602005004883,541605988
2023-07-13,21.97846031188965,26.624345779418945,21.49482536315918,26.02569580078125,26.02569580078125,1527996472
2023-07-14,26.02075958251953,30.057695388793945,25.434978485107422,26.7357177734375,26.7357177734375,2184090884
2023-07-15,26.729034423828125,29.057395935058594,26.688867568969727,27.391355514526367,27.391355514526367,1323279744
2023-07-16,27.395526885986328,28.551088333129883,26.8976993560791,27.384082794189453,27.384082794189453,753056132
2023-07-17,27.38576889038086,28.380918502807617,25.895729064941406,26.872766494750977,26.872766494750977,970813262
2023-07-18,26.869007110595703,27.045597076416016,24.824853897094727,25.544504165649414,25.544504165649414,696782373
2023-07-19,25.55088233947754,26.922088623046875,25.418062210083008,26.372352600097656,26.372352600097656,603189951
2023-07-20,26.36872673034668,26.896438598632812,25.16942596435547,25.375167846679688,25.375167846679688,606255421
2023-07-21,25.375524520874023,25.947921752929688,25.142337799072266,25.544267654418945,25.544267654418945,410907584
